,Target_Variable,Target_Overweight,Target_Included,Items_Per_Scale,Predictions,mse,hit_0_trained,hit_1_trained,hit_0_untrained,hit_1_untrained
903,O6,1,FALSE,2,O6 ~ A8 + A2 + C4 + C5 + E2 + E4 + N7 + N8,"1,014652266","0,449422946","0,863543788","0,479884570","0,883381429"
904,O6,1,FALSE,2,O6 ~ A2 + A9 + C10 + C8 + E9 + E5 + N1 + N9,"0,976791187","0,452817379","0,869653768","0,496350365","0,891529452"
905,O6,1,FALSE,2,O6 ~ A9 + A5 + C7 + C5 + E1 + E5 + N2 + N10,"0,968351703","0,438560760","0,873727088","0,487183840","0,893736208"
906,O6,1,TRUE,3,O6 ~ A4 + A1 + A10 + C1 + C10 + C8 + E10 + E8 + E2 + N9 + N10 + N8 + O9 + O8 + O5,"0,975092432","0,467752885","0,873048201","0,558309285","0,899507724"
907,O6,1,TRUE,3,O6 ~ A10 + A1 + A5 + C7 + C10 + C3 + E2 + E6 + E7 + N5 + N2 + N10 + O10 + O1 + O9,"0,946161646","0,484725051","0,883231500","0,582074351","0,907146495"
908,O6,1,TRUE,3,O6 ~ A6 + A8 + A4 + C2 + C6 + C8 + E8 + E1 + E5 + N10 + N9 + N1 + O5 + O4 + O1,"0,941551174","0,466395112","0,871690428","0,573077576","0,902732983"
909,O6,1,TRUE,3,O6 ~ A4 + A9 + A6 + C2 + C7 + C8 + E5 + E9 + E6 + N3 + N10 + N2 + O7 + O3 + O4,"0,912973793","0,499660557","0,882552614","0,604990664","0,907485996"
910,O6,1,TRUE,3,O6 ~ A4 + A2 + A6 + C2 + C10 + C7 + E9 + E3 + E4 + N1 + N7 + N6 + O5 + O7 + O1,"0,967301674","0,467073999","0,868295995","0,562213546","0,898998472"
911,O6,2,TRUE,3,O6 ~ A10 + A3 + A1 + C4 + C1 + C9 + E4 + E8 + E9 + N1 + N10 + N2 + O1 + O9 + O7 + O5 + O8 + O3,"0,929387051","0,481330618","0,877121521","0,612120183","0,909013750"
912,O6,2,TRUE,3,O6 ~ A1 + A9 + A5 + C4 + C9 + C7 + E2 + E5 + E9 + N2 + N6 + N9 + O3 + O5 + O7 + O4 + O9 + O10,"0,895995527","0,498302783","0,886625933","0,621456459","0,911899508"
913,O6,2,TRUE,3,O6 ~ A2 + A6 + A7 + C1 + C6 + C2 + E8 + E4 + E7 + N1 + N5 + N8 + O4 + O8 + O7 + O5 + O3 + O10,"0,888453201","0,498981670","0,882552614","0,627737226","0,912069258"
914,O6,2,TRUE,3,O6 ~ A8 + A1 + A9 + C7 + C4 + C6 + E6 + E5 + E4 + N5 + N2 + N8 + O9 + O7 + O10 + O2 + O8 + O4,"0,917517963","0,496945010","0,880515954","0,602783908","0,907995247"
915,O6,2,TRUE,3,O6 ~ A3 + A9 + A5 + C5 + C7 + C6 + E3 + E2 + E8 + N7 + N3 + N5 + O1 + O5 + O3 + O4 + O2 + O10,"0,883375865","0,525458248","0,883910387","0,628585979","0,914955016"
916,O6,3,TRUE,3,O6 ~ A4 + A5 + A8 + C6 + C8 + C5 + E2 + E6 + E10 + N6 + N5 + N3 + O10 + O3 + O5 + O7 + O9 + O2 + O4 + O3 + O8,"0,876948018","0,497623897","0,887983707","0,629264980","0,915803768"
917,O6,3,TRUE,3,O6 ~ A9 + A5 + A10 + C8 + C1 + C5 + E8 + E9 + E3 + N3 + N7 + N10 + O10 + O2 + O8 + O4 + O9 + O7 + O3 + O1 + O5,"0,894438443","0,503733876","0,881194840","0,633338992","0,914615515"
918,O6,3,TRUE,3,O6 ~ A3 + A2 + A7 + C4 + C8 + C2 + E10 + E7 + E3 + N7 + N6 + N1 + O5 + O4 + O9 + O4 + O3 + O10 + O1 + O7 + O1,"0,908841294","0,502376103","0,883231500","0,620098455","0,911729757"
919,O6,3,TRUE,3,O6 ~ A5 + A6 + A10 + C3 + C7 + C1 + E3 + E9 + E5 + N2 + N7 + N4 + O3 + O8 + O7 + O4 + O5 + O3 + O2 + O9 + O1,"0,902956441","0,504412763","0,881873727","0,624851468","0,915464268"
920,O6,3,TRUE,3,O6 ~ A7 + A1 + A6 + C8 + C1 + C2 + E3 + E6 + E4 + N10 + N1 + N3 + O9 + O5 + O8 + O1 + O2 + O10 + O4 + O3 + O9,"0,894818020","0,508486083","0,881873727","0,629774232","0,914615515"
921,O6,1,FALSE,3,O6 ~ A5 + A9 + A4 + C10 + C1 + C3 + E6 + E2 + E7 + N3 + N7 + N5,"0,951441096","0,457569586","0,875084861","0,535223222","0,900016975"
922,O6,1,FALSE,3,O6 ~ A1 + A2 + A3 + C3 + C6 + C10 + E3 + E1 + E9 + N2 + N8 + N5,"0,970320515","0,443991853","0,864222675","0,523849941","0,893226956"
923,O6,1,FALSE,3,O6 ~ A8 + A6 + A10 + C8 + C1 + C5 + E4 + E9 + E2 + N6 + N8 + N5,"0,981088386","0,464358452","0,864901561","0,524698693","0,891699202"
924,O6,1,FALSE,3,O6 ~ A5 + A10 + A9 + C7 + C10 + C4 + E10 + E7 + E5 + N2 + N4 + N3,"0,964598044","0,443991853","0,863543788","0,519436428","0,895942964"
925,O6,1,FALSE,3,O6 ~ A6 + A8 + A10 + C8 + C5 + C9 + E3 + E7 + E4 + N1 + N5 + N6,"0,981719901","0,447386286","0,862186015","0,521812935","0,891189951"
926,O6,1,TRUE,4,O6 ~ A8 + A2 + A1 + A5 + C8 + C10 + C9 + C1 + E4 + E5 + E9 + E1 + N4 + N8 + N10 + N2 + O9 + O3 + O1 + O7,"0,911517807","0,469110659","0,883910387","0,606857919","0,911729757"
927,O6,1,TRUE,4,O6 ~ A9 + A10 + A6 + A1 + C7 + C10 + C3 + C8 + E3 + E2 + E6 + E10 + N7 + N3 + N2 + N9 + O3 + O1 + O5 + O9,"0,924204071","0,495587237","0,883231500","0,621965710","0,911729757"
928,O6,1,TRUE,4,O6 ~ A3 + A8 + A9 + A2 + C10 + C8 + C9 + C1 + E5 + E8 + E3 + E10 + N7 + N10 + N4 + N2 + O7 + O8 + O1 + O5,"0,966313049","0,456211813","0,873727088","0,582074351","0,906297742"
929,O6,1,TRUE,4,O6 ~ A2 + A8 + A4 + A6 + C7 + C6 + C1 + C10 + E2 + E5 + E8 + E10 + N3 + N10 + N5 + N9 + O1 + O10 + O4 + O3,"0,906798022","0,492871690","0,887304820","0,621626209","0,913766763"
930,O6,1,TRUE,4,O6 ~ A5 + A6 + A8 + A4 + C3 + C10 + C7 + C5 + E9 + E2 + E1 + E3 + N1 + N6 + N7 + N8 + O4 + O10 + O5 + O7,"0,917760716","0,469789545","0,878479294","0,597012392","0,910881005"
931,O6,2,TRUE,4,O6 ~ A7 + A1 + A9 + A6 + C3 + C5 + C2 + C9 + E6 + E2 + E7 + E8 + N7 + N10 + N3 + N9 + O7 + O9 + O10 + O4 + O2 + O3 + O8 + O5,"0,886434525","0,502376103","0,889341480","0,643014768","0,917331523"
932,O6,2,TRUE,4,O6 ~ A1 + A5 + A7 + A2 + C5 + C9 + C1 + C7 + E7 + E8 + E5 + E9 + N3 + N1 + N10 + N5 + O5 + O10 + O4 + O1 + O8 + O7 + O3 + O1,"0,897176915","0,492192804","0,879158181","0,629774232","0,914785266"
933,O6,2,TRUE,4,O6 ~ A4 + A5 + A7 + A10 + C9 + C2 + C5 + C4 + E3 + E8 + E4 + E5 + N2 + N4 + N5 + N10 + O3 + O2 + O10 + O7 + O10 + O4 + O9 + O8,"0,911261082","0,505091650","0,884589274","0,637752504","0,915973519"
934,O6,2,TRUE,4,O6 ~ A5 + A1 + A8 + A7 + C4 + C9 + C6 + C10 + E2 + E4 + E1 + E8 + N6 + N1 + N8 + N10 + O1 + O3 + O8 + O10 + O5 + O7 + O9 + O3,"0,902042659","0,491513917","0,885268160","0,636224750","0,914445765"
935,O6,2,TRUE,4,O6 ~ A5 + A10 + A7 + A2 + C3 + C1 + C8 + C4 + E7 + E8 + E5 + E4 + N9 + N3 + N2 + N10 + O10 + O7 + O3 + O9 + O2 + O5 + O8 + O3,"0,883437785","0,507128310","0,879158181","0,640638262","0,915634018"
936,O6,1,FALSE,4,O6 ~ A9 + A4 + A6 + A5 + C5 + C10 + C6 + C7 + E5 + E10 + E2 + E1 + N9 + N7 + N10 + N4,"0,967543002","0,447386286","0,878479294","0,538448481","0,904939739"
937,O6,1,FALSE,4,O6 ~ A7 + A6 + A9 + A2 + C10 + C5 + C3 + C2 + E5 + E6 + E2 + E8 + N2 + N10 + N6 + N4,"0,943807945","0,458248473","0,877800407","0,562383297","0,904939739"
938,O6,1,FALSE,4,O6 ~ A8 + A7 + A2 + A1 + C8 + C4 + C3 + C10 + E4 + E6 + E3 + E1 + N9 + N5 + N8 + N6,"0,955962039","0,441955193","0,873048201","0,547784756","0,900356476"
939,O6,1,FALSE,4,O6 ~ A7 + A1 + A4 + A3 + C4 + C10 + C2 + C6 + E1 + E8 + E10 + E7 + N10 + N6 + N9 + N4,"0,982039833","0,453496266","0,867617108","0,539127483","0,897470718"
940,O6,1,FALSE,4,O6 ~ A9 + A1 + A2 + A6 + C10 + C9 + C8 + C1 + E2 + E4 + E6 + E5 + N4 + N3 + N1 + N10,"0,974912256","0,458248473","0,873727088","0,549991512","0,900695977"
941,O6,1,TRUE,5,O6 ~ A4 + A1 + A6 + A2 + A7 + C7 + C9 + C2 + C1 + C5 + E7 + E4 + E1 + E6 + E10 + N8 + N10 + N2 + N7 + N6 + O7 + O5 + O10 + O1 + O9,"0,926940986","0,472505092","0,881873727","0,610762180","0,911220506"
942,O6,1,TRUE,5,O6 ~ A2 + A10 + A3 + A1 + A7 + C10 + C9 + C8 + C6 + C1 + E5 + E4 + E7 + E8 + E1 + N4 + N3 + N9 + N8 + N1 + O8 + O5 + O4 + O3 + O9,"0,904198658","0,501018330","0,888662593","0,641487014","0,915973519"
943,O6,1,TRUE,5,O6 ~ A2 + A5 + A4 + A6 + A8 + C3 + C7 + C8 + C2 + C10 + E5 + E4 + E2 + E3 + E6 + N5 + N3 + N8 + N1 + N6 + O1 + O4 + O8 + O9 + O10,"0,917654247","0,482009504","0,875084861","0,613308437","0,912408759"
944,O6,1,TRUE,5,O6 ~ A6 + A1 + A9 + A2 + A7 + C6 + C1 + C8 + C7 + C4 + E2 + E3 + E4 + E1 + E9 + N7 + N4 + N6 + N10 + N9 + O1 + O4 + O2 + O7 + O5,"0,911909216","0,486761711","0,877800407","0,615005941","0,911899508"
945,O6,1,TRUE,5,O6 ~ A5 + A7 + A1 + A6 + A3 + C6 + C7 + C9 + C4 + C5 + E4 + E10 + E7 + E2 + E3 + N5 + N4 + N2 + N7 + N9 + O1 + O4 + O7 + O5 + O8,"0,936608945","0,454175153","0,877121521","0,604990664","0,913087761"
946,O6,1,FALSE,5,O6 ~ A8 + A5 + A10 + A9 + A2 + C3 + C1 + C5 + C6 + C2 + E6 + E2 + E9 + E7 + E10 + N2 + N8 + N9 + N5 + N4,"0,963341483","0,457569586","0,874405974","0,576302835","0,906806994"
947,O6,1,FALSE,5,O6 ~ A9 + A4 + A8 + A1 + A10 + C9 + C3 + C1 + C8 + C2 + E7 + E2 + E3 + E4 + E5 + N2 + N6 + N5 + N9 + N1,"0,949112263","0,456211813","0,870332654","0,567306060","0,902563232"
948,O6,1,FALSE,5,O6 ~ A7 + A9 + A5 + A3 + A8 + C1 + C10 + C7 + C4 + C8 + E9 + E10 + E2 + E7 + E6 + N1 + N3 + N7 + N2 + N9,"0,962636068","0,444670740","0,871690428","0,562722797","0,905958241"
949,O6,1,FALSE,5,O6 ~ A7 + A10 + A4 + A9 + A6 + C6 + C1 + C3 + C4 + C8 + E2 + E8 + E6 + E10 + E1 + N8 + N7 + N9 + N1 + N4,"0,953704314","0,452138493","0,872369314","0,563401799","0,904939739"
950,O6,1,FALSE,5,O6 ~ A2 + A10 + A8 + A3 + A6 + C6 + C1 + C5 + C8 + C2 + E9 + E2 + E5 + E1 + E7 + N8 + N10 + N5 + N1 + N9,"0,982185488","0,446028513","0,867617108","0,549821762","0,901544729"
951,O6,1,TRUE,6,O6 ~ A8 + A7 + A6 + A5 + A4 + A10 + C10 + C3 + C9 + C6 + C8 + C4 + E6 + E4 + E2 + E10 + E8 + E1 + N10 + N4 + N7 + N3 + N9 + N5 + O8 + O1 + O7 + O10 + O2 + O5,"0,903436451","0,455532926","0,879837067","0,623832966","0,916313020"
952,O6,1,TRUE,6,O6 ~ A5 + A8 + A4 + A6 + A7 + A2 + C5 + C10 + C4 + C9 + C3 + C8 + E9 + E5 + E10 + E6 + E1 + E8 + N1 + N7 + N8 + N9 + N2 + N3 + O8 + O3 + O10 + O1 + O5 + O9,"0,896430213","0,483367278","0,890020367","0,646579528","0,917331523"
953,O6,1,TRUE,6,O6 ~ A5 + A3 + A2 + A9 + A1 + A10 + C9 + C10 + C4 + C5 + C1 + C3 + E10 + E1 + E5 + E2 + E9 + E7 + N6 + N3 + N8 + N10 + N7 + N1 + O3 + O1 + O5 + O2 + O4 + O7,"0,885324614","0,498981670","0,884589274","0,648277033","0,917840774"
954,O6,1,TRUE,6,O6 ~ A8 + A6 + A2 + A9 + A10 + A5 + C9 + C8 + C3 + C5 + C4 + C6 + E2 + E3 + E8 + E7 + E6 + E10 + N1 + N2 + N9 + N3 + N4 + N7 + O7 + O2 + O4 + O1 + O8 + O10,"0,895439963","0,465037339","0,875763747","0,629434731","0,915973519"
955,O6,1,TRUE,6,O6 ~ A5 + A7 + A2 + A3 + A10 + A4 + C5 + C9 + C1 + C4 + C6 + C2 + E10 + E5 + E9 + E4 + E6 + E3 + N1 + N4 + N8 + N7 + N5 + N2 + O3 + O8 + O9 + O4 + O5 + O10,"0,886832947","0,501018330","0,885947047","0,648616534","0,919538279"
956,O6,1,FALSE,6,O6 ~ A6 + A2 + A9 + A7 + A5 + A3 + C9 + C2 + C7 + C6 + C8 + C5 + E6 + E2 + E10 + E3 + E8 + E7 + N7 + N1 + N3 + N9 + N2 + N4,"0,954370181","0,454854039","0,875763747","0,573417077","0,908334748"
957,O6,1,FALSE,6,O6 ~ A10 + A4 + A6 + A3 + A2 + A5 + C2 + C10 + C5 + C7 + C3 + C4 + E10 + E9 + E5 + E8 + E1 + E6 + N8 + N5 + N6 + N9 + N7 + N2,"0,957919220","0,451459606","0,876442634","0,575793583","0,909523001"
958,O6,1,FALSE,6,O6 ~ A6 + A9 + A10 + A1 + A7 + A5 + C9 + C6 + C2 + C10 + C8 + C3 + E2 + E10 + E3 + E8 + E5 + E4 + N9 + N1 + N5 + N10 + N4 + N2,"0,958081381","0,443991853","0,871011541","0,578170090","0,906976744"
959,O6,1,FALSE,6,O6 ~ A8 + A1 + A6 + A2 + A4 + A7 + C7 + C9 + C2 + C6 + C8 + C5 + E2 + E1 + E5 + E4 + E3 + E8 + N5 + N8 + N2 + N1 + N9 + N10,"0,980344262","0,435845214","0,867617108","0,556272280","0,905448990"
960,O6,1,FALSE,6,O6 ~ A9 + A2 + A10 + A1 + A4 + A8 + C4 + C8 + C3 + C10 + C7 + C2 + E2 + E3 + E8 + E7 + E1 + E9 + N2 + N3 + N9 + N6 + N4 + N8,"0,962918136","0,446707400","0,869653768","0,574605330","0,905788491"
961,O6,1,TRUE,7,O6 ~ A7 + A2 + A8 + A3 + A4 + A6 + A1 + C5 + C2 + C6 + C4 + C7 + C9 + C8 + E8 + E5 + E10 + E9 + E4 + E6 + E3 + N1 + N9 + N8 + N7 + N3 + N10 + N6 + O7 + O2 + O5 + O10 + O1 + O3 + O4,"0,878938123","0,484725051","0,886625933","0,654218299","0,920217281"
962,O6,1,TRUE,7,O6 ~ A9 + A3 + A6 + A7 + A10 + A4 + A5 + C8 + C4 + C5 + C7 + C3 + C2 + C10 + E10 + E2 + E7 + E4 + E1 + E6 + E9 + N4 + N1 + N9 + N8 + N2 + N7 + N5 + O9 + O5 + O7 + O2 + O4 + O3 + O10,"0,881203610","0,502376103","0,877800407","0,661347819","0,920047530"
963,O6,1,TRUE,7,O6 ~ A6 + A4 + A3 + A7 + A1 + A10 + A5 + C6 + C5 + C10 + C7 + C1 + C2 + C9 + E1 + E8 + E10 + E6 + E9 + E7 + E4 + N1 + N8 + N2 + N10 + N9 + N7 + N3 + O3 + O2 + O7 + O1 + O4 + O3 + O7,"0,880110745","0,481330618","0,886625933","0,652520794","0,922084536"
964,O6,1,TRUE,7,O6 ~ A7 + A6 + A10 + A8 + A9 + A1 + A3 + C6 + C9 + C1 + C3 + C4 + C8 + C10 + E7 + E2 + E3 + E1 + E10 + E4 + E8 + N6 + N10 + N3 + N1 + N7 + N5 + N2 + O4 + O7 + O5 + O1 + O3 + O10 + O2,"0,876965757","0,489477257","0,882552614","0,661857070","0,920726532"
965,O6,1,TRUE,7,O6 ~ A10 + A2 + A9 + A1 + A3 + A4 + A6 + C3 + C1 + C7 + C9 + C2 + C5 + C8 + E2 + E3 + E6 + E7 + E4 + E9 + E8 + N10 + N6 + N9 + N1 + N3 + N5 + N7 + O9 + O7 + O1 + O5 + O3 + O8 + O5,"0,905646125","0,494229464","0,883910387","0,653878798","0,915634018"
966,O6,1,FALSE,7,O6 ~ A9 + A7 + A1 + A3 + A5 + A10 + A6 + C3 + C2 + C4 + C1 + C6 + C9 + C8 + E4 + E10 + E7 + E9 + E6 + E3 + E5 + N6 + N3 + N4 + N1 + N9 + N7 + N8,"0,936847079","0,456890699","0,881194840","0,600746902","0,913427262"
967,O6,1,FALSE,7,O6 ~ A5 + A4 + A7 + A2 + A8 + A10 + A6 + C1 + C2 + C3 + C5 + C9 + C4 + C7 + E6 + E5 + E3 + E1 + E2 + E9 + E4 + N9 + N2 + N3 + N10 + N8 + N1 + N7,"0,951590656","0,442634080","0,875084861","0,584620608","0,910711254"
968,O6,1,FALSE,7,O6 ~ A3 + A8 + A4 + A10 + A2 + A1 + A7 + C8 + C5 + C3 + C10 + C1 + C4 + C7 + E3 + E10 + E1 + E5 + E7 + E6 + E8 + N5 + N4 + N9 + N1 + N2 + N7 + N8,"0,951752293","0,455532926","0,875084861","0,589373621","0,910541504"
969,O6,1,FALSE,7,O6 ~ A6 + A5 + A2 + A4 + A7 + A9 + A1 + C1 + C4 + C2 + C8 + C7 + C10 + C6 + E9 + E5 + E6 + E4 + E8 + E1 + E10 + N7 + N1 + N10 + N5 + N8 + N2 + N4,"0,950187046","0,449422946","0,873048201","0,583771855","0,912069258"
970,O6,1,FALSE,7,O6 ~ A5 + A7 + A8 + A9 + A2 + A3 + A6 + C5 + C1 + C3 + C9 + C6 + C4 + C2 + E8 + E1 + E7 + E2 + E9 + E3 + E10 + N2 + N7 + N9 + N3 + N10 + N6 + N5,"0,927357489","0,448744060","0,870332654","0,595484638","0,910711254"
971,O6,1,TRUE,8,O6 ~ A6 + A2 + A1 + A10 + A5 + A9 + A4 + A7 + C6 + C5 + C3 + C2 + C1 + C10 + C7 + C9 + E1 + E7 + E6 + E4 + E9 + E10 + E8 + E2 + N10 + N9 + N2 + N3 + N1 + N6 + N5 + N4 + O9 + O4 + O2 + O8 + O7 + O10 + O7 + O5,"0,894208147","0,474541752","0,883231500","0,651502292","0,920387031"
972,O6,1,TRUE,8,O6 ~ A7 + A9 + A3 + A1 + A10 + A4 + A6 + A2 + C3 + C4 + C6 + C9 + C2 + C1 + C7 + C10 + E2 + E10 + E4 + E1 + E3 + E7 + E6 + E8 + N7 + N10 + N6 + N3 + N9 + N2 + N8 + N1 + O10 + O3 + O3 + O7 + O9 + O1 + O5 + O10,"0,890934943","0,482009504","0,883910387","0,659650314","0,918859277"
973,O6,1,TRUE,8,O6 ~ A8 + A5 + A3 + A4 + A7 + A1 + A9 + A6 + C5 + C8 + C1 + C9 + C3 + C4 + C7 + C2 + E6 + E4 + E10 + E9 + E7 + E1 + E8 + E3 + N2 + N1 + N10 + N5 + N8 + N4 + N7 + N9 + O1 + O8 + O2 + O4 + O5 + O10 + O7 + O9,"0,902077055","0,476578411","0,877800407","0,647767781","0,919368528"
974,O6,1,TRUE,8,O6 ~ A7 + A4 + A5 + A1 + A3 + A9 + A10 + A8 + C4 + C7 + C5 + C3 + C1 + C8 + C6 + C9 + E7 + E10 + E1 + E5 + E9 + E4 + E8 + E3 + N8 + N2 + N4 + N5 + N1 + N10 + N9 + N6 + O10 + O4 + O5 + O2 + O1 + O3 + O8 + O7,"0,870553418","0,499660557","0,883910387","0,670853845","0,919708029"
975,O6,1,TRUE,8,O6 ~ A9 + A1 + A6 + A2 + A7 + A5 + A10 + A4 + C5 + C4 + C3 + C1 + C10 + C6 + C2 + C7 + E1 + E2 + E5 + E10 + E4 + E6 + E9 + E3 + N9 + N7 + N5 + N1 + N3 + N6 + N2 + N4 + O8 + O7 + O3 + O10 + O5 + O7 + O9 + O4,"0,879732621","0,502376103","0,880515954","0,668137837","0,919198778"
976,O6,1,FALSE,8,O6 ~ A9 + A8 + A7 + A2 + A6 + A3 + A5 + A10 + C6 + C7 + C3 + C10 + C5 + C8 + C4 + C1 + E8 + E2 + E9 + E3 + E6 + E10 + E7 + E4 + N10 + N8 + N2 + N3 + N7 + N1 + N6 + N5,"0,927042665","0,455532926","0,876442634","0,599388898","0,914106264"
977,O6,1,FALSE,8,O6 ~ A8 + A6 + A9 + A1 + A4 + A3 + A2 + A10 + C3 + C2 + C10 + C6 + C8 + C9 + C5 + C1 + E3 + E4 + E5 + E7 + E6 + E1 + E9 + E10 + N9 + N2 + N1 + N8 + N7 + N3 + N4 + N6,"0,944398695","0,445349627","0,868974881","0,603123409","0,910202003"
978,O6,1,FALSE,8,O6 ~ A5 + A3 + A2 + A6 + A8 + A1 + A9 + A4 + C4 + C6 + C5 + C7 + C2 + C9 + C1 + C8 + E3 + E6 + E7 + E10 + E8 + E9 + E4 + E1 + N8 + N3 + N1 + N9 + N7 + N4 + N10 + N5,"0,945543272","0,450780720","0,876442634","0,592429129","0,912408759"
979,O6,1,FALSE,8,O6 ~ A8 + A10 + A9 + A4 + A1 + A2 + A6 + A5 + C5 + C3 + C4 + C2 + C8 + C6 + C7 + C10 + E5 + E1 + E3 + E6 + E8 + E4 + E10 + E9 + N9 + N2 + N6 + N10 + N7 + N5 + N8 + N1,"0,947970334","0,455532926","0,876442634","0,598200645","0,913087761"
980,O6,1,FALSE,8,O6 ~ A8 + A5 + A6 + A7 + A10 + A9 + A1 + A4 + C2 + C3 + C7 + C5 + C4 + C9 + C1 + C10 + E3 + E1 + E9 + E5 + E10 + E6 + E8 + E7 + N6 + N8 + N3 + N7 + N2 + N5 + N1 + N10,"0,920300958","0,454854039","0,879158181","0,604820913","0,915294517"
981,O6,1,TRUE,9,O6 ~ A9 + A4 + A6 + A1 + A2 + A5 + A10 + A7 + A3 + C4 + C2 + C5 + C9 + C3 + C8 + C6 + C10 + C7 + E10 + E3 + E8 + E1 + E6 + E4 + E9 + E7 + E5 + N4 + N9 + N3 + N8 + N1 + N7 + N10 + N2 + N5 + O1 + O9 + O5 + O4 + O7 + O10 + O4 + O2 + O8,"0,898204763","0,474541752","0,881873727","0,651502292","0,921066033"
982,O6,1,TRUE,9,O6 ~ A8 + A3 + A7 + A6 + A4 + A1 + A10 + A9 + A5 + C6 + C4 + C9 + C8 + C2 + C7 + C10 + C1 + C3 + E10 + E7 + E2 + E8 + E9 + E3 + E1 + E5 + E6 + N3 + N9 + N1 + N2 + N10 + N4 + N5 + N8 + N6 + O8 + O1 + O2 + O7 + O7 + O4 + O5 + O3 + O9,"0,873011499","0,494908350","0,885947047","0,673230351","0,922763538"
983,O6,1,TRUE,9,O6 ~ A6 + A10 + A2 + A4 + A8 + A3 + A9 + A5 + A7 + C3 + C5 + C7 + C1 + C6 + C10 + C8 + C9 + C2 + E6 + E7 + E8 + E9 + E4 + E3 + E10 + E2 + E5 + N1 + N5 + N10 + N2 + N9 + N3 + N8 + N7 + N6 + O4 + O1 + O3 + O10 + O5 + O2 + O8 + O2 + O7,"0,871611817","0,499660557","0,887304820","0,674248854","0,923272789"
984,O6,1,TRUE,9,O6 ~ A5 + A10 + A7 + A9 + A8 + A4 + A3 + A6 + A1 + C4 + C7 + C6 + C10 + C3 + C2 + C8 + C5 + C1 + E4 + E1 + E6 + E7 + E10 + E3 + E5 + E2 + E9 + N2 + N9 + N5 + N4 + N3 + N6 + N1 + N7 + N10 + O5 + O2 + O7 + O3 + O9 + O8 + O1 + O2 + O10,"0,877833773","0,506449423","0,883231500","0,679511119","0,920556782"
985,O6,1,TRUE,9,O6 ~ A3 + A8 + A1 + A6 + A9 + A2 + A4 + A10 + A7 + C10 + C1 + C5 + C9 + C7 + C4 + C2 + C6 + C3 + E7 + E4 + E5 + E2 + E1 + E6 + E8 + E10 + E9 + N10 + N9 + N8 + N4 + N6 + N1 + N3 + N5 + N7 + O3 + O4 + O8 + O5 + O7 + O10 + O2 + O9 + O9,"0,873534052","0,507807196","0,883910387","0,678662366","0,920387031"
986,O6,1,FALSE,9,O6 ~ A7 + A2 + A1 + A4 + A3 + A8 + A10 + A6 + A9 + C8 + C4 + C9 + C5 + C6 + C1 + C10 + C7 + C3 + E2 + E4 + E1 + E10 + E6 + E7 + E3 + E8 + E9 + N6 + N3 + N7 + N9 + N8 + N5 + N1 + N4 + N2,"0,935605402","0,442634080","0,871690428","0,607197420","0,914106264"
987,O6,1,FALSE,9,O6 ~ A9 + A7 + A4 + A6 + A2 + A3 + A8 + A10 + A1 + C9 + C1 + C5 + C6 + C8 + C4 + C10 + C7 + C2 + E4 + E10 + E7 + E9 + E1 + E6 + E5 + E3 + E2 + N10 + N2 + N4 + N9 + N7 + N5 + N1 + N3 + N6,"0,933889048","0,441955193","0,875763747","0,601595654","0,913597012"
988,O6,1,FALSE,9,O6 ~ A3 + A10 + A2 + A5 + A4 + A8 + A6 + A1 + A7 + C9 + C10 + C8 + C7 + C1 + C5 + C6 + C3 + C2 + E1 + E6 + E2 + E5 + E10 + E3 + E4 + E8 + E7 + N1 + N10 + N2 + N9 + N6 + N8 + N4 + N3 + N7,"0,953461605","0,439918534","0,877800407","0,605839416","0,916652521"
989,O6,1,FALSE,9,O6 ~ A3 + A5 + A7 + A6 + A9 + A10 + A1 + A8 + A4 + C10 + C2 + C3 + C8 + C6 + C4 + C1 + C9 + C7 + E9 + E7 + E1 + E6 + E2 + E8 + E10 + E5 + E3 + N7 + N3 + N10 + N6 + N5 + N2 + N8 + N9 + N4,"0,928830284","0,450101833","0,875084861","0,610083178","0,914615515"
990,O6,1,FALSE,9,O6 ~ A7 + A5 + A8 + A1 + A6 + A10 + A2 + A4 + A3 + C10 + C7 + C5 + C8 + C1 + C9 + C2 + C3 + C4 + E1 + E10 + E6 + E8 + E4 + E2 + E5 + E3 + E9 + N4 + N8 + N5 + N7 + N1 + N10 + N2 + N6 + N9,"0,941013474","0,439918534","0,877800407","0,601086403","0,915294517"
991,O7,1,TRUE,1,O7 ~ A5 + C8 + E5 + N8 + O9,"0,500320029","0,600814664","0,964697895","0,614326939","0,967238160"
992,O7,1,TRUE,1,O7 ~ A2 + C7 + E6 + N3 + O8,"0,479218653","0,601493551","0,959266802","0,615684943","0,965880156"
993,O7,1,TRUE,1,O7 ~ A7 + C1 + E10 + N3 + O6,"0,492612493","0,587915818","0,961982349","0,609064675","0,967238160"
994,O7,1,TRUE,1,O7 ~ A3 + C3 + E6 + N3 + O2,"0,444954998","0,619823489","0,966055669","0,635036496","0,969784417"
995,O7,1,TRUE,1,O7 ~ A3 + C3 + E4 + N10 + O3,"0,494210971","0,599456891","0,961303462","0,609064675","0,966559158"
996,O7,2,TRUE,1,O7 ~ A5 + C6 + E4 + N4 + O3 + O4,"0,488495716","0,594025798","0,961303462","0,614157189","0,966898659"
997,O7,2,TRUE,1,O7 ~ A2 + C4 + E8 + N2 + O6 + O8,"0,462758983","0,607603530","0,965376782","0,622474962","0,970802920"
